Binary representation,Error,Features selected,Lookup value,Penalty factor
0010000100000010,0.5973333333333333,"(2, 7, 14)",0.9723333333333333,0.125
0010000100000001,0.7033333333333334,"(2, 7, 15)",1.0783333333333334,0.125
0010000011000000,0.6291666666666667,"(2, 8, 9)",1.0041666666666667,0.125
0010000010100000,0.6,"(2, 8, 10)",0.975,0.125
0010000010010000,0.6343333333333334,"(2, 8, 11)",1.0093333333333334,0.125
0010000010001000,0.6255,"(2, 8, 12)",1.0005,0.125
0010000010000100,0.6053333333333333,"(2, 8, 13)",0.9803333333333333,0.125
0010000010000010,0.575,"(2, 8, 14)",0.95,0.125
0010000010000001,0.6890000000000001,"(2, 8, 15)",1.064,0.125
0010000001100000,0.6325000000000001,"(2, 9, 10)",1.0075,0.125
0010000001010000,0.6466666666666667,"(2, 9, 11)",1.0216666666666667,0.125
0010000001001000,0.6653333333333333,"(2, 9, 12)",1.0403333333333333,0.125
0010000001000100,0.6598333333333333,"(2, 9, 13)",1.0348333333333333,0.125
0010000001000010,0.6263333333333334,"(2, 9, 14)",1.0013333333333334,0.125
0010000001000001,0.6996666666666667,"(2, 9, 15)",1.0746666666666667,0.125
0010000000110000,0.6171666666666666,"(2, 10, 11)",0.9921666666666666,0.125
0010000000101000,0.6058333333333333,"(2, 10, 12)",0.9808333333333333,0.125
0010000000100100,0.6568333333333334,"(2, 10, 13)",1.0318333333333334,0.125
0010000000100010,0.6225,"(2, 10, 14)",0.9975,0.125
0010000000100001,0.6853333333333333,"(2, 10, 15)",1.0603333333333333,0.125
0010000000011000,0.6418333333333333,"(2, 11, 12)",1.0168333333333333,0.125
0010000000010100,0.6316666666666666,"(2, 11, 13)",1.0066666666666666,0.125
0010000000010010,0.6193333333333333,"(2, 11, 14)",0.9943333333333333,0.125
0010000000010001,0.6945,"(2, 11, 15)",1.0695000000000001,0.125
0010000000001100,0.616,"(2, 12, 13)",0.991,0.125
0010000000001010,0.5908333333333333,"(2, 12, 14)",0.9658333333333333,0.125
0010000000001001,0.7005,"(2, 12, 15)",1.0755,0.125
0010000000000110,0.6166666666666667,"(2, 13, 14)",0.9916666666666667,0.125
0010000000000101,0.7013333333333334,"(2, 13, 15)",1.0763333333333334,0.125
0010000000000011,0.7023333333333333,"(2, 14, 15)",1.0773333333333333,0.125
0001110000000000,0.7881666666666667,"(3, 4, 5)",1.1631666666666667,0.125
0001101000000000,0.7333333333333334,"(3, 4, 6)",1.1083333333333334,0.125
0001100100000000,0.7311666666666667,"(3, 4, 7)",1.1061666666666667,0.125
0001100010000000,0.7161666666666666,"(3, 4, 8)",1.0911666666666666,0.125
0001100001000000,0.7743333333333333,"(3, 4, 9)",1.1493333333333333,0.125
0001100000100000,0.7456666666666667,"(3, 4, 10)",1.1206666666666667,0.125
0001100000010000,0.7605,"(3, 4, 11)",1.1355,0.125
0001100000001000,0.756,"(3, 4, 12)",1.131,0.125
0001100000000100,0.7381666666666666,"(3, 4, 13)",1.1131666666666666,0.125
0001100000000010,0.7364999999999999,"(3, 4, 14)",1.1115,0.125
0001100000000001,0.8005,"(3, 4, 15)",1.1755,0.125
0001011000000000,0.7253333333333334,"(3, 5, 6)",1.1003333333333334,0.125
0001010100000000,0.7003333333333333,"(3, 5, 7)",1.0753333333333333,0.125
0001010010000000,0.726,"(3, 5, 8)",1.101,0.125
0001010001000000,0.7203333333333333,"(3, 5, 9)",1.0953333333333333,0.125
0001010000100000,0.6985,"(3, 5, 10)",1.0735000000000001,0.125
0001010000010000,0.6985,"(3, 5, 11)",1.0735000000000001,0.125
0001010000001000,0.6671666666666667,"(3, 5, 12)",1.0421666666666667,0.125
0001010000000100,0.723,"(3, 5, 13)",1.0979999999999999,0.125
0001010000000010,0.7035,"(3, 5, 14)",1.0785,0.125
0001010000000001,0.7364999999999999,"(3, 5, 15)",1.1115,0.125
0001001100000000,0.6475,"(3, 6, 7)",1.0225,0.125
0001001010000000,0.6505000000000001,"(3, 6, 8)",1.0255,0.125
0001001001000000,0.7013333333333334,"(3, 6, 9)",1.0763333333333334,0.125
0001001000100000,0.6788333333333334,"(3, 6, 10)",1.0538333333333334,0.125
0001001000010000,0.6478333333333333,"(3, 6, 11)",1.0228333333333333,0.125
0001001000001000,0.6211666666666666,"(3, 6, 12)",0.9961666666666666,0.125
0001001000000100,0.6945,"(3, 6, 13)",1.0695000000000001,0.125
0001001000000010,0.6461666666666667,"(3, 6, 14)",1.0211666666666668,0.125
0001001000000001,0.7213333333333334,"(3, 6, 15)",1.0963333333333334,0.125
0001000110000000,0.6225,"(3, 7, 8)",0.9975,0.125
0001000101000000,0.6441666666666667,"(3, 7, 9)",1.0191666666666666,0.125
0001000100100000,0.6373333333333333,"(3, 7, 10)",1.0123333333333333,0.125
0001000100010000,0.6741666666666667,"(3, 7, 11)",1.0491666666666668,0.125
0001000100001000,0.6346666666666667,"(3, 7, 12)",1.0096666666666667,0.125
0001000100000100,0.6663333333333333,"(3, 7, 13)",1.0413333333333332,0.125
0001000100000010,0.631,"(3, 7, 14)",1.006,0.125
0001000100000001,0.73,"(3, 7, 15)",1.105,0.125
0001000011000000,0.6986666666666667,"(3, 8, 9)",1.0736666666666665,0.125
0001000010100000,0.6445000000000001,"(3, 8, 10)",1.0195,0.125
0001000010010000,0.6811666666666667,"(3, 8, 11)",1.0561666666666667,0.125
0001000010001000,0.6328333333333334,"(3, 8, 12)",1.0078333333333334,0.125
0001000010000100,0.65,"(3, 8, 13)",1.025,0.125
0001000010000010,0.6353333333333333,"(3, 8, 14)",1.0103333333333333,0.125
0001000010000001,0.726,"(3, 8, 15)",1.101,0.125
0001000001100000,0.6656666666666666,"(3, 9, 10)",1.0406666666666666,0.125
0001000001010000,0.6863333333333334,"(3, 9, 11)",1.0613333333333332,0.125
0001000001001000,0.671,"(3, 9, 12)",1.046,0.125
0001000001000100,0.6856666666666666,"(3, 9, 13)",1.0606666666666666,0.125
0001000001000010,0.6658333333333333,"(3, 9, 14)",1.0408333333333333,0.125
0001000001000001,0.7281666666666666,"(3, 9, 15)",1.1031666666666666,0.125
0001000000110000,0.6393333333333333,"(3, 10, 11)",1.0143333333333333,0.125
0001000000101000,0.6085,"(3, 10, 12)",0.9835,0.125
0001000000100100,0.6765,"(3, 10, 13)",1.0514999999999999,0.125
0001000000100010,0.6678333333333333,"(3, 10, 14)",1.0428333333333333,0.125
0001000000100001,0.7093333333333334,"(3, 10, 15)",1.0843333333333334,0.125
0001000000011000,0.6288333333333334,"(3, 11, 12)",1.0038333333333334,0.125
0001000000010100,0.647,"(3, 11, 13)",1.022,0.125
0001000000010010,0.651,"(3, 11, 14)",1.026,0.125
0001000000010001,0.7283333333333333,"(3, 11, 15)",1.1033333333333333,0.125
0001000000001100,0.6034999999999999,"(3, 12, 13)",0.9784999999999999,0.125
0001000000001010,0.6034999999999999,"(3, 12, 14)",0.9784999999999999,0.125
0001000000001001,0.6905,"(3, 12, 15)",1.0655000000000001,0.125
0001000000000110,0.6423333333333333,"(3, 13, 14)",1.0173333333333332,0.125
0001000000000101,0.7266666666666667,"(3, 13, 15)",1.1016666666666666,0.125
0001000000000011,0.7318333333333333,"(3, 14, 15)",1.1068333333333333,0.125
0000111000000000,0.6966666666666667,"(4, 5, 6)",1.0716666666666668,0.125
0000110100000000,0.6703333333333333,"(4, 5, 7)",1.0453333333333332,0.125
0000110010000000,0.6748333333333334,"(4, 5, 8)",1.0498333333333334,0.125
0000110001000000,0.6946666666666667,"(4, 5, 9)",1.0696666666666665,0.125
0000110000100000,0.6816666666666666,"(4, 5, 10)",1.0566666666666666,0.125
0000110000010000,0.6701666666666667,"(4, 5, 11)",1.0451666666666668,0.125
0000110000001000,0.6728333333333334,"(4, 5, 12)",1.0478333333333334,0.125
0000110000000100,0.7045,"(4, 5, 13)",1.0795,0.125
0000110000000010,0.6715,"(4, 5, 14)",1.0465,0.125
0000110000000001,0.7171666666666667,"(4, 5, 15)",1.0921666666666667,0.125
0000101100000000,0.626,"(4, 6, 7)",1.001,0.125
0000101010000000,0.603,"(4, 6, 8)",0.978,0.125
0000101001000000,0.6721666666666667,"(4, 6, 9)",1.0471666666666666,0.125
0000101000100000,0.6599999999999999,"(4, 6, 10)",1.035,0.125
0000101000010000,0.6355,"(4, 6, 11)",1.0105,0.125
0000101000001000,0.6125,"(4, 6, 12)",0.9875,0.125
0000101000000100,0.681,"(4, 6, 13)",1.056,0.125
0000101000000010,0.6183333333333334,"(4, 6, 14)",0.9933333333333334,0.125
0000101000000001,0.6846666666666666,"(4, 6, 15)",1.0596666666666668,0.125
0000100110000000,0.5851666666666666,"(4, 7, 8)",0.9601666666666666,0.125
0000100101000000,0.6194999999999999,"(4, 7, 9)",0.9944999999999999,0.125
0000100100100000,0.6061666666666667,"(4, 7, 10)",0.9811666666666667,0.125
0000100100010000,0.6425000000000001,"(4, 7, 11)",1.0175,0.125
0000100100001000,0.625,"(4, 7, 12)",1.0,0.125
0000100100000100,0.6436666666666666,"(4, 7, 13)",1.0186666666666666,0.125
0000100100000010,0.6076666666666667,"(4, 7, 14)",0.9826666666666667,0.125
0000100100000001,0.7038333333333333,"(4, 7, 15)",1.0788333333333333,0.125
0000100011000000,0.6371666666666667,"(4, 8, 9)",1.0121666666666667,0.125
0000100010100000,0.6011666666666666,"(4, 8, 10)",0.9761666666666666,0.125
0000100010010000,0.6186666666666667,"(4, 8, 11)",0.9936666666666667,0.125
0000100010001000,0.6161666666666666,"(4, 8, 12)",0.9911666666666666,0.125
0000100010000100,0.608,"(4, 8, 13)",0.983,0.125
0000100010000010,0.5918333333333333,"(4, 8, 14)",0.9668333333333333,0.125
0000100010000001,0.6833333333333333,"(4, 8, 15)",1.0583333333333333,0.125
0000100001100000,0.65,"(4, 9, 10)",1.025,0.125
0000100001010000,0.6628333333333334,"(4, 9, 11)",1.0378333333333334,0.125
0000100001001000,0.6615,"(4, 9, 12)",1.0365,0.125
0000100001000100,0.6556666666666666,"(4, 9, 13)",1.0306666666666666,0.125
0000100001000010,0.6338333333333334,"(4, 9, 14)",1.0088333333333335,0.125
0000100001000001,0.6938333333333333,"(4, 9, 15)",1.0688333333333333,0.125
0000100000110000,0.6156666666666666,"(4, 10, 11)",0.9906666666666666,0.125
0000100000101000,0.5936666666666667,"(4, 10, 12)",0.9686666666666667,0.125
0000100000100100,0.6531666666666667,"(4, 10, 13)",1.0281666666666667,0.125
0000100000100010,0.6296666666666666,"(4, 10, 14)",1.0046666666666666,0.125
0000100000100001,0.6839999999999999,"(4, 10, 15)",1.059,0.125
0000100000011000,0.6375,"(4, 11, 12)",1.0125,0.125
0000100000010100,0.6191666666666666,"(4, 11, 13)",0.9941666666666666,0.125
0000100000010010,0.6196666666666666,"(4, 11, 14)",0.9946666666666666,0.125
0000100000010001,0.7055,"(4, 11, 15)",1.0805,0.125
0000100000001100,0.6048333333333333,"(4, 12, 13)",0.9798333333333333,0.125
0000100000001010,0.6111666666666666,"(4, 12, 14)",0.9861666666666666,0.125
0000100000001001,0.6948333333333334,"(4, 12, 15)",1.0698333333333334,0.125
0000100000000110,0.621,"(4, 13, 14)",0.996,0.125
0000100000000101,0.6916666666666667,"(4, 13, 15)",1.0666666666666667,0.125
0000100000000011,0.6978333333333333,"(4, 14, 15)",1.0728333333333333,0.125
0000011100000000,0.5668333333333333,"(5, 6, 7)",0.9418333333333333,0.125
0000011010000000,0.5755,"(5, 6, 8)",0.9505,0.125
0000011001000000,0.5751666666666666,"(5, 6, 9)",0.9501666666666666,0.125
0000011000100000,0.5780000000000001,"(5, 6, 10)",0.9530000000000001,0.125
0000011000010000,0.5626666666666666,"(5, 6, 11)",0.9376666666666666,0.125
0000011000001000,0.5356666666666667,"(5, 6, 12)",0.9106666666666667,0.125
0000011000000100,0.6228333333333333,"(5, 6, 13)",0.9978333333333333,0.125
0000011000000010,0.5696666666666667,"(5, 6, 14)",0.9446666666666667,0.125
0000011000000001,0.6085,"(5, 6, 15)",0.9835,0.125
0000010110000000,0.5349999999999999,"(5, 7, 8)",0.9099999999999999,0.125
0000010101000000,0.5393333333333333,"(5, 7, 9)",0.9143333333333333,0.125
0000010100100000,0.5411666666666667,"(5, 7, 10)",0.9161666666666667,0.125
0000010100010000,0.5608333333333333,"(5, 7, 11)",0.9358333333333333,0.125
0000010100001000,0.5341666666666667,"(5, 7, 12)",0.9091666666666667,0.125
0000010100000100,0.5740000000000001,"(5, 7, 13)",0.9490000000000001,0.125
0000010100000010,0.5521666666666667,"(5, 7, 14)",0.9271666666666667,0.125
0000010100000001,0.6031666666666666,"(5, 7, 15)",0.9781666666666666,0.125
0000010011000000,0.5778333333333333,"(5, 8, 9)",0.9528333333333333,0.125
0000010010100000,0.5533333333333333,"(5, 8, 10)",0.9283333333333333,0.125
0000010010010000,0.5743333333333334,"(5, 8, 11)",0.9493333333333334,0.125
0000010010001000,0.5421666666666667,"(5, 8, 12)",0.9171666666666667,0.125
0000010010000100,0.5753333333333333,"(5, 8, 13)",0.9503333333333333,0.125
0000010010000010,0.5431666666666667,"(5, 8, 14)",0.9181666666666667,0.125
0000010010000001,0.5976666666666667,"(5, 8, 15)",0.9726666666666667,0.125
0000010001100000,0.5516666666666667,"(5, 9, 10)",0.9266666666666667,0.125
0000010001010000,0.552,"(5, 9, 11)",0.927,0.125
0000010001001000,0.544,"(5, 9, 12)",0.919,0.125
0000010001000100,0.5686666666666667,"(5, 9, 13)",0.9436666666666667,0.125
0000010001000010,0.55,"(5, 9, 14)",0.925,0.125
0000010001000001,0.5886666666666667,"(5, 9, 15)",0.9636666666666667,0.125
0000010000110000,0.528,"(5, 10, 11)",0.903,0.125
0000010000101000,0.5188333333333333,"(5, 10, 12)",0.8938333333333333,0.125
0000010000100100,0.5816666666666667,"(5, 10, 13)",0.9566666666666667,0.125
0000010000100010,0.5473333333333333,"(5, 10, 14)",0.9223333333333333,0.125
0000010000100001,0.5853333333333333,"(5, 10, 15)",0.9603333333333333,0.125
0000010000011000,0.5305,"(5, 11, 12)",0.9055,0.125
0000010000010100,0.5449999999999999,"(5, 11, 13)",0.9199999999999999,0.125
0000010000010010,0.5613333333333334,"(5, 11, 14)",0.9363333333333334,0.125
0000010000010001,0.5988333333333333,"(5, 11, 15)",0.9738333333333333,0.125
0000010000001100,0.5428333333333333,"(5, 12, 13)",0.9178333333333333,0.125
0000010000001010,0.506,"(5, 12, 14)",0.881,0.125
0000010000001001,0.5711666666666666,"(5, 12, 15)",0.9461666666666666,0.125
0000010000000110,0.5521666666666667,"(5, 13, 14)",0.9271666666666667,0.125
0000010000000101,0.605,"(5, 13, 15)",0.98,0.125
0000010000000011,0.6156666666666666,"(5, 14, 15)",0.9906666666666666,0.125
0000001110000000,0.48150000000000004,"(6, 7, 8)",0.8565,0.125
0000001101000000,0.5111666666666667,"(6, 7, 9)",0.8861666666666667,0.125
0000001100100000,0.5451666666666667,"(6, 7, 10)",0.9201666666666667,0.125
0000001100010000,0.5086666666666666,"(6, 7, 11)",0.8836666666666666,0.125
0000001100001000,0.4833333333333333,"(6, 7, 12)",0.8583333333333333,0.125
0000001100000100,0.5686666666666667,"(6, 7, 13)",0.9436666666666667,0.125
0000001100000010,0.49583333333333335,"(6, 7, 14)",0.8708333333333333,0.125
0000001100000001,0.5461666666666667,"(6, 7, 15)",0.9211666666666667,0.125
0000001011000000,0.5316666666666667,"(6, 8, 9)",0.9066666666666667,0.125
0000001010100000,0.5406666666666666,"(6, 8, 10)",0.9156666666666666,0.125
0000001010010000,0.5118333333333334,"(6, 8, 11)",0.8868333333333334,0.125
0000001010001000,0.49283333333333335,"(6, 8, 12)",0.8678333333333333,0.125
0000001010000100,0.5476666666666667,"(6, 8, 13)",0.9226666666666667,0.125
0000001010000010,0.48050000000000004,"(6, 8, 14)",0.8555,0.125
0000001010000001,0.5489999999999999,"(6, 8, 15)",0.9239999999999999,0.125
0000001001100000,0.5353333333333333,"(6, 9, 10)",0.9103333333333333,0.125
0000001001010000,0.5163333333333333,"(6, 9, 11)",0.8913333333333333,0.125
0000001001001000,0.5181666666666667,"(6, 9, 12)",0.8931666666666667,0.125
0000001001000100,0.5798333333333333,"(6, 9, 13)",0.9548333333333333,0.125
0000001001000010,0.5156666666666667,"(6, 9, 14)",0.8906666666666667,0.125
0000001001000001,0.5608333333333333,"(6, 9, 15)",0.9358333333333333,0.125
0000001000110000,0.525,"(6, 10, 11)",0.9,0.125
0000001000101000,0.5006666666666666,"(6, 10, 12)",0.8756666666666666,0.125
0000001000100100,0.5941666666666667,"(6, 10, 13)",0.9691666666666667,0.125
0000001000100010,0.5286666666666666,"(6, 10, 14)",0.9036666666666666,0.125
0000001000100001,0.5638333333333334,"(6, 10, 15)",0.9388333333333334,0.125
0000001000011000,0.4736666666666667,"(6, 11, 12)",0.8486666666666667,0.125
0000001000010100,0.5263333333333333,"(6, 11, 13)",0.9013333333333333,0.125
0000001000010010,0.495,"(6, 11, 14)",0.87,0.125
0000001000010001,0.5513333333333333,"(6, 11, 15)",0.9263333333333333,0.125
0000001000001100,0.5353333333333333,"(6, 12, 13)",0.9103333333333333,0.125
0000001000001010,0.45866666666666667,"(6, 12, 14)",0.8336666666666667,0.125
0000001000001001,0.5333333333333333,"(6, 12, 15)",0.9083333333333333,0.125
0000001000000110,0.5451666666666667,"(6, 13, 14)",0.9201666666666667,0.125
0000001000000101,0.605,"(6, 13, 15)",0.98,0.125
0000001000000011,0.5546666666666666,"(6, 14, 15)",0.9296666666666666,0.125
0000000111000000,0.48116666666666663,"(7, 8, 9)",0.8561666666666666,0.125
0000000110100000,0.4823333333333333,"(7, 8, 10)",0.8573333333333333,0.125
0000000110010000,0.49683333333333335,"(7, 8, 11)",0.8718333333333333,0.125
0000000110001000,0.4675,"(7, 8, 12)",0.8425,0.125
0000000110000100,0.5,"(7, 8, 13)",0.875,0.125
0000000110000010,0.4488333333333333,"(7, 8, 14)",0.8238333333333333,0.125
0000000110000001,0.5323333333333333,"(7, 8, 15)",0.9073333333333333,0.125
0000000101100000,0.4741666666666666,"(7, 9, 10)",0.8491666666666666,0.125
0000000101010000,0.5113333333333333,"(7, 9, 11)",0.8863333333333333,0.125
0000000101001000,0.4966666666666667,"(7, 9, 12)",0.8716666666666667,0.125
0000000101000100,0.511,"(7, 9, 13)",0.886,0.125
0000000101000010,0.47750000000000004,"(7, 9, 14)",0.8525,0.125
0000000101000001,0.5443333333333333,"(7, 9, 15)",0.9193333333333333,0.125
0000000100110000,0.47150000000000003,"(7, 10, 11)",0.8465,0.125
0000000100101000,0.47,"(7, 10, 12)",0.845,0.125
0000000100100100,0.5411666666666667,"(7, 10, 13)",0.9161666666666667,0.125
0000000100100010,0.4783333333333334,"(7, 10, 14)",0.8533333333333334,0.125
0000000100100001,0.5369999999999999,"(7, 10, 15)",0.9119999999999999,0.125
0000000100011000,0.5131666666666667,"(7, 11, 12)",0.8881666666666667,0.125
0000000100010100,0.532,"(7, 11, 13)",0.907,0.125
0000000100010010,0.5115000000000001,"(7, 11, 14)",0.8865000000000001,0.125
0000000100010001,0.5888333333333333,"(7, 11, 15)",0.9638333333333333,0.125
0000000100001100,0.521,"(7, 12, 13)",0.896,0.125
0000000100001010,0.4431666666666667,"(7, 12, 14)",0.8181666666666667,0.125
0000000100001001,0.5545,"(7, 12, 15)",0.9295,0.125
0000000100000110,0.4873333333333333,"(7, 13, 14)",0.8623333333333333,0.125
0000000100000101,0.5861666666666667,"(7, 13, 15)",0.9611666666666667,0.125
0000000100000011,0.5760000000000001,"(7, 14, 15)",0.9510000000000001,0.125
0000000011100000,0.503,"(8, 9, 10)",0.878,0.125
0000000011010000,0.5466666666666666,"(8, 9, 11)",0.9216666666666666,0.125
0000000011001000,0.5201666666666667,"(8, 9, 12)",0.8951666666666667,0.125
0000000011000100,0.5225,"(8, 9, 13)",0.8975,0.125
0000000011000010,0.49383333333333335,"(8, 9, 14)",0.8688333333333333,0.125
0000000011000001,0.5698333333333334,"(8, 9, 15)",0.9448333333333334,0.125
0000000010110000,0.48950000000000005,"(8, 10, 11)",0.8645,0.125
0000000010101000,0.47816666666666663,"(8, 10, 12)",0.8531666666666666,0.125
0000000010100100,0.5395,"(8, 10, 13)",0.9145,0.125
0000000010100010,0.4753333333333334,"(8, 10, 14)",0.8503333333333334,0.125
0000000010100001,0.53,"(8, 10, 15)",0.905,0.125
0000000010011000,0.497,"(8, 11, 12)",0.872,0.125
0000000010010100,0.5165,"(8, 11, 13)",0.8915,0.125
0000000010010010,0.4953333333333333,"(8, 11, 14)",0.8703333333333333,0.125
0000000010010001,0.5845,"(8, 11, 15)",0.9595,0.125
0000000010001100,0.4721666666666666,"(8, 12, 13)",0.8471666666666666,0.125
0000000010001010,0.44366666666666665,"(8, 12, 14)",0.8186666666666667,0.125
0000000010001001,0.5561666666666667,"(8, 12, 15)",0.9311666666666667,0.125
0000000010000110,0.45899999999999996,"(8, 13, 14)",0.834,0.125
0000000010000101,0.5655,"(8, 13, 15)",0.9405,0.125
0000000010000011,0.5475,"(8, 14, 15)",0.9225,0.125
0000000001110000,0.472,"(9, 10, 11)",0.847,0.125
0000000001101000,0.4943333333333333,"(9, 10, 12)",0.8693333333333333,0.125
0000000001100100,0.5278333333333334,"(9, 10, 13)",0.9028333333333334,0.125
0000000001100010,0.4936666666666667,"(9, 10, 14)",0.8686666666666667,0.125
0000000001100001,0.5365,"(9, 10, 15)",0.9115,0.125
0000000001011000,0.5175000000000001,"(9, 11, 12)",0.8925000000000001,0.125
0000000001010100,0.5296666666666667,"(9, 11, 13)",0.9046666666666667,0.125
0000000001010010,0.53,"(9, 11, 14)",0.905,0.125
0000000001010001,0.5755,"(9, 11, 15)",0.9505,0.125
0000000001001100,0.5073333333333334,"(9, 12, 13)",0.8823333333333334,0.125
0000000001001010,0.4708333333333333,"(9, 12, 14)",0.8458333333333333,0.125
0000000001001001,0.5591666666666666,"(9, 12, 15)",0.9341666666666666,0.125
0000000001000110,0.4963333333333333,"(9, 13, 14)",0.8713333333333333,0.125
0000000001000101,0.5518333333333334,"(9, 13, 15)",0.9268333333333334,0.125
